dba_name,license_id,address,city,state,zip
R U HUNGRY?,2008741,1724 W 51st ST,CHICAGO,IL,60609
TORTORICES,1927479,1746 W GRAND AVE,CHICAGO,IL,60622
NUTS ON CLARK POPCORN,2601651,5700 S CICERO AVE,CHICAGO,IL,60638
TABO SUSHI BY TAKASHI,2252682,1233 N WELLS ST,CHICAGO,IL,60610
"TIPAROS THAI RESTAURANT , INC.",40377,1540 N CLARK ST,CHICAGO,IL,60610
ELI'S CHEESECAKE WORLD,8055,6701 W FOREST PRESERVE AVE,CHICAGO,IL,60634
CITYGROUNDS INC,2079002,507 W DICKENS AVE,CHICAGO,IL,60614
ZACATACOS,50551,5925 S PULASKI RD,CHICAGO,IL,60629
ARAMARK SERVICES  INC-  HARRIS BANK,1330515,111 W MONROE ST,CHICAGO,IL,60603
BURRITO BEACH,2493082,251 E HURON ST,CHICAGO,IL,60611
SIAM PASTA LTD.,30566,7416-7418 N WESTERN AVE,CHICAGO,IL,60645
HOME RUN INN,2511277,5700 S CICERO AVE,CHICAGO,IL,60638
